"year","month","affected_local_code","policy_type","policy_category"
2022,8,"17137",0,0
2022,8,"17167",0,0
2022,8,"17159",0,0
2022,8,"17181",0,0
2022,8,"17063",0,0
2022,8,"17015",0,0
2022,8,"17001",0,0
2022,8,"17049",0,0
2022,8,"17109",0,0
2022,8,"17105",0,0
2022,8,"17013",0,0
2022,8,"17027",0,0
2022,8,"17025",0,0
2022,8,"17149",0,0
2022,8,"17009",0,0
2022,8,"17133",0,0
2022,8,"17169",0,0
2022,8,"17097",0,0
2022,8,"17057",0,0
2022,8,"42061",0,0
2022,8,"36073",-2,-2
2022,8,"36117",-2,-2
2022,8,"36035",-2,-2
2022,8,"42041",0,0
2022,8,"42071",0,0
2022,8,"36023",-2,-2
2022,8,"36097",-2,-2
2022,8,"18089",0,0
2022,8,"42101",0,0
2022,8,"42075",0,0
2022,8,"19113",0,0
2022,8,"42091",0,0
2022,8,"36017",-2,-2
2022,8,"42011",0,0
2022,8,"42037",0,0
2022,8,"18017",0,0
2022,8,"36007",-2,-2
2022,8,"36011",-2,-2
2022,8,"23031",0,0
2022,8,"18097",0,0
2022,8,"19013",0,0
2022,8,"42087",0,0
2022,8,"42099",0,0
2022,8,"42095",0,0
2022,8,"42025",0,0
2022,8,"42079",0,0
2022,8,"36065",-2,-2
2022,8,"36123",-2,-2
2022,8,"36069",-2,-2
2022,8,"18151",-2,-2
2022,8,"42069",0,0
2022,8,"36025",-2,-2
2022,8,"36037",-2,-2
2022,8,"36053",-2,-2
2022,8,"36077",-2,-2
2022,8,"36057",-2,-2
2022,8,"36015",-2,-2
2022,8,"42055",0,0
2022,8,"36107",-2,-2
2022,8,"36101",-2,-2
2022,8,"42029",0,0
2022,8,"42043",0,0
2022,8,"42017",0,0
2022,8,"42115",0,0
2022,8,"36121",-2,-2
2022,8,"42045",0,0
2022,8,"42001",0,0
2022,8,"18105",0,0
2022,8,"42067",0,0
2022,8,"42007",0,0
2022,8,"18081",0,0
2022,8,"42127",0,0
2022,8,"42103",0,0
2022,8,"18039",0,0
2022,8,"42107",0,0
2022,8,"19153",0,0
2022,8,"36067",-2,-2
2022,8,"42077",0,0
2022,8,"19049",0,0
2022,8,"42131",0,0
2022,8,"36051",-2,-2
2022,8,"36075",-2,-2
2022,8,"36109",-2,-2
2022,8,"36099",-2,-2
2022,8,"19169",0,0
2022,8,"36043",-2,-2
2022,8,"36055",-2,-2
2022,8,"19005",0,0
2022,8,"19051",0,0
2022,8,"19115",0,0
2022,8,"19033",0,0
2022,8,"19043",0,0
2022,8,"19109",0,0
2022,8,"19193",0,0
2022,8,"19191",0,0
2022,8,"19167",0,0
2022,8,"19019",0,0
2022,8,"19095",0,0
2022,8,"19105",0,0
2022,8,"19035",0,0
2022,8,"19075",0,0
2022,8,"19041",0,0
2022,8,"19045",0,0
2022,8,"19157",0,0
2022,8,"19101",0,0
2022,8,"19077",0,0
2022,8,"19061",0,0
2022,8,"19029",0,0
2022,8,"19069",0,0
2022,8,"19121",0,0
2022,8,"19067",0,0
2022,8,"19025",0,0
2022,8,"19183",0,0
2022,8,"19111",0,0
2022,8,"19175",0,0
2022,8,"19123",0,0
2022,8,"19011",0,0
2022,8,"19055",0,0
2022,8,"19017",0,0
2022,8,"19137",0,0
2022,8,"19149",0,0
2022,8,"19059",0,0
2022,8,"19065",0,0
2022,8,"19079",0,0
2022,8,"19001",0,0
2022,8,"19171",0,0
2022,8,"19125",0,0
2022,8,"19145",0,0
2022,8,"19185",0,0
2022,8,"19139",0,0
2022,8,"19089",0,0
2022,8,"19181",0,0
2022,8,"19195",0,0
2022,8,"19131",0,0
2022,8,"19163",0,0
2022,8,"19057",0,0
2022,8,"19143",0,0
2022,8,"19165",0,0
2022,8,"19021",0,0
2022,8,"19023",0,0
2022,8,"19015",0,0
2022,8,"19197",0,0
2022,8,"19071",0,0
2022,8,"19103",0,0
2022,8,"19031",0,0
2022,8,"19151",0,0
2022,8,"19107",0,0
2022,8,"19053",0,0
2022,8,"19085",0,0
2022,8,"19027",0,0
2022,8,"19047",0,0
2022,8,"19063",0,0
2022,8,"19073",0,0
2022,8,"19159",0,0
2022,8,"19187",0,0
2022,8,"19127",0,0
2022,8,"19129",0,0
2022,8,"19083",0,0
2022,8,"19173",0,0
2022,8,"19099",0,0
2022,8,"19155",0,0
2022,8,"19097",0,0
2022,8,"19119",0,0
2022,8,"19009",0,0
2022,8,"19039",0,0
2022,8,"19141",0,0
2022,8,"19189",0,0
2022,8,"19091",0,0
2022,8,"19117",0,0
2022,8,"19093",0,0
2022,8,"19179",0,0
2022,8,"19007",0,0
2022,8,"19135",0,0
2022,8,"19147",0,0
2022,8,"19081",0,0
2022,8,"19177",0,0
2022,8,"19161",0,0
2022,8,"19133",0,0
2022,8,"19037",0,0
2022,8,"19087",0,0
2022,8,"19003",0,0
2022,8,"20045",2,-8
2022,8,"20091",8,-10
2022,8,"20209",5,-5
2022,8,"20027",1,1
2022,8,"20103",2,-4
2022,8,"23013",0,0
2022,8,"31015",1,-1
2022,8,"23015",0,0
2022,8,"31017",1,-1
2022,8,"23005",0,0
2022,8,"31031",1,-1
2022,8,"31139",1,-1
2022,8,"31149",1,-1
2022,8,"31003",1,-1
2022,8,"31089",1,-1
2022,8,"31103",1,-1
2022,8,"23027",0,0
2022,8,"23023",0,0
2022,8,"23009",0,0
2022,8,"24021",-1,-5
2022,8,"24510",16,-14
2022,8,"24031",6,-12
2022,8,"24033",9,-17
2022,8,"24017",5,-5
2022,8,"36005",-1,-3
2022,8,"36047",-1,-3
2022,8,"36081",-1,-3
2022,8,"36085",-1,-3
2022,8,"25025",0,0
2022,8,"25027",0,0
2022,8,"36059",0,0
2022,8,"36061",-1,-3
2022,8,"28073",0,0
2022,8,"28057",0,0
2022,8,"28149",0,0
2022,8,"28081",0,0
2022,8,"28059",0,0
2022,8,"28163",0,0
2022,8,"28023",0,0
2022,8,"28137",0,0
2022,8,"28125",0,0
2022,8,"28049",0,0
2022,8,"28043",0,0
2022,8,"28161",0,0
2022,8,"28113",0,0
2022,8,"28031",0,0
2022,8,"28009",-1,-1
2022,8,"28067",0,0
2022,8,"28139",-1,-1
2022,8,"28089",0,0
2022,8,"28037",0,0
2022,8,"28033",-1,-1
2022,8,"28047",0,0
2022,8,"28063",0,0
2022,8,"28013",0,0
2022,8,"28133",0,0
2022,8,"28007",0,0
2022,8,"28015",0,0
2022,8,"28119",-1,-1
2022,8,"28011",0,0
2022,8,"28107",-1,-1
2022,8,"28117",0,0
2022,8,"28087",0,0
2022,8,"28115",0,0
2022,8,"28143",-1,-1
2022,8,"28075",0,0
2022,8,"28153",0,0
2022,8,"28147",0,0
2022,8,"28025",0,0
2022,8,"28121",0,0
2022,8,"28027",-1,-1
2022,8,"28145",0,0
2022,8,"28035",0,0
2022,8,"28029",0,0
2022,8,"28065",0,0
2022,8,"28083",0,0
2022,8,"28021",0,0
2022,8,"28151",0,0
2022,8,"28003",-1,-1
2022,8,"28105",0,0
2022,8,"28103",0,0
2022,8,"28093",-1,-1
2022,8,"28005",0,0
2022,8,"28123",0,0
2022,8,"28001",-1,-1
2022,8,"28053",0,0
2022,8,"28097",0,0
2022,8,"28091",0,0
2022,8,"28109",0,0
2022,8,"28135",0,0
2022,8,"28079",0,0
2022,8,"28069",0,0
2022,8,"28159",0,0
2022,8,"28077",0,0
2022,8,"28039",0,0
2022,8,"28155",0,0
2022,8,"28085",0,0
2022,8,"28131",0,0
2022,8,"28141",0,0
2022,8,"28101",0,0
2022,8,"28019",0,0
2022,8,"28127",0,0
2022,8,"28041",0,0
2022,8,"28017",0,0
2022,8,"28095",0,0
2022,8,"28111",0,0
2022,8,"28129",0,0
2022,8,"28045",0,0
2022,8,"28157",0,0
2022,8,"28071",-1,-1
2022,8,"54107",0,0
2022,8,"54011",0,0
2022,8,"29189",0,0
2022,8,"31079",1,-3
2022,8,"31181",0,-2
2022,8,"31023",2,-2
2022,8,"31099",0,-2
2022,8,"31045",1,-1
2022,8,"31055",2,-2
2022,8,"31039",1,-1
2022,8,"31167",1,-1
2022,8,"31013",1,-1
2022,8,"31043",1,-3
2022,8,"31069",1,-1
2022,8,"31019",1,-3
2022,8,"31075",1,-1
2022,8,"31111",2,-2
2022,8,"31083",0,-2
2022,8,"31081",0,-2
2022,8,"31057",1,-1
2022,8,"31053",2,-2
2022,8,"31155",2,-2
2022,8,"31077",1,-1
2022,8,"31121",0,-2
2022,8,"31047",1,-3
2022,8,"31185",2,-2
2022,8,"31147",1,-1
2022,8,"31119",2,-2
2022,8,"31115",1,-1
2022,8,"31067",1,-3
2022,8,"31137",0,-2
2022,8,"31153",2,-2
2022,8,"31177",2,-2
2022,8,"31097",1,-1
2022,8,"31041",1,-1
2022,8,"31101",1,-1
2022,8,"31061",0,-2
2022,8,"31113",1,-1
2022,8,"31165",1,-1
2022,8,"31135",1,-1
2022,8,"31051",1,-1
2022,8,"31105",1,-1
2022,8,"31025",2,-2
2022,8,"31087",1,-1
2022,8,"31073",0,-2
2022,8,"31159",3,-3
2022,8,"31035",0,-2
2022,8,"31063",1,-1
2022,8,"31141",3,-3
2022,8,"31151",0,-2
2022,8,"31161",1,-1
2022,8,"31021",1,-1
2022,8,"31037",2,-2
2022,8,"31007",1,-1
2022,8,"31085",1,-1
2022,8,"31145",1,-1
2022,8,"31123",1,-1
2022,8,"31179",1,-1
2022,8,"31065",1,-1
2022,8,"31093",1,-1
2022,8,"31171",1,-1
2022,8,"31169",0,-2
2022,8,"31071",1,-1
2022,8,"31175",1,-1
2022,8,"31163",1,-1
2022,8,"31143",2,-2
2022,8,"31125",2,-2
2022,8,"31095",0,-2
2022,8,"31001",1,-3
2022,8,"31129",0,-2
2022,8,"31127",1,-1
2022,8,"31091",1,-1
2022,8,"31173",1,-1
2022,8,"31033",1,-1
2022,8,"31157",2,-2
2022,8,"31049",1,-1
2022,8,"31029",1,-1
2022,8,"31183",1,-1
2022,8,"31131",1,-1
2022,8,"31133",1,-1
2022,8,"31059",0,-2
2022,8,"31117",1,-1
2022,8,"31027",1,-1
2022,8,"31107",1,-1
2022,8,"31011",2,-2
2022,8,"31109",2,-2
2022,8,"31009",1,-1
2022,8,"56015",0,0
2022,8,"31005",1,-1
2022,8,"32033",-2,-2
2022,8,"32023",-5,-3
2022,8,"32013",-2,-2
2022,8,"32011",-2,-4
2022,8,"08035",0,-2
2022,8,"32017",-1,-1
2022,8,"32009",-4,-4
2022,8,"32019",0,-2
2022,8,"32015",-2,-4
2022,8,"32029",-2,-2
2022,8,"32003",0,-2
2022,8,"32021",-1,-1
2022,8,"32001",-2,-2
2022,8,"32031",-5,-7
2022,8,"32027",-1,-1
2022,8,"32510",0,-2
2022,8,"35025",0,0
2022,8,"35017",0,0
2022,8,"35003",0,0
2022,8,"35057",0,0
2022,8,"35047",0,0
2022,8,"35041",0,0
2022,8,"35009",0,0
2022,8,"35045",0,0
2022,8,"35061",0,0
2022,8,"35001",0,0
2022,8,"35027",0,0
2022,8,"35023",0,0
2022,8,"35029",0,0
2022,8,"35019",0,0
2022,8,"35049",0,0
2022,8,"35051",0,0
2022,8,"35055",0,0
2022,8,"35006",0,0
2022,8,"35028",0,0
2022,8,"35031",0,0
2022,8,"35005",0,0
2022,8,"35059",0,0
2022,8,"35043",0,0
2022,8,"35039",0,0
2022,8,"35013",0,0
2022,8,"35015",0,0
2022,8,"35035",0,0
2022,8,"35037",0,0
2022,8,"35011",0,0
2022,8,"35007",0,0
2022,8,"35033",0,0
2022,8,"35053",0,0
2022,8,"35021",0,0
2022,8,"36027",0,0
2022,8,"36071",0,0
2022,8,"36079",0,0
2022,8,"36087",0,0
2022,8,"36103",0,0
2022,8,"36105",0,0
2022,8,"36111",0,0
2022,8,"36119",0,0
2022,8,"36001",0,0
2022,8,"36003",0,0
2022,8,"36009",0,0
2022,8,"36013",0,0
2022,8,"36019",0,0
2022,8,"36021",0,0
2022,8,"36029",0,0
2022,8,"36031",0,0
2022,8,"36033",0,0
2022,8,"36039",0,0
2022,8,"36041",0,0
2022,8,"36045",0,0
2022,8,"36049",0,0
2022,8,"36063",0,0
2022,8,"36083",0,0
2022,8,"36091",0,0
2022,8,"36093",0,0
2022,8,"36089",0,0
2022,8,"36113",0,0
2022,8,"36115",0,0
2022,8,"36095",0,0
2022,8,"39035",0,0
2022,8,"39145",0,0
2022,8,"39095",0,0
2022,8,"39139",0,0
2022,8,"39173",0,0
2022,8,"39009",0,0
2022,8,"39077",0,0
2022,8,"39113",0,0
2022,8,"39017",0,0
2022,8,"39129",0,0
2022,8,"39049",0,0
2022,8,"39153",0,0
2022,8,"39093",0,0
2022,8,"39045",0,0
2022,8,"39025",0,0
2022,8,"39089",0,0
2022,8,"39041",0,0
2022,8,"39155",0,0
2022,8,"39061",0,0
2022,8,"39159",0,0
2022,8,"39003",0,0
2022,8,"41031",0,0
2022,8,"41025",0,0
2022,8,"41041",0,0
2022,8,"41017",0,0
2022,8,"41027",0,0
2022,8,"41001",0,0
2022,8,"41055",0,0
2022,8,"41003",0,0
2022,8,"41067",0,0
2022,8,"41053",0,0
2022,8,"41035",0,0
2022,8,"41015",0,0
2022,8,"41047",0,0
2022,8,"41023",0,0
2022,8,"41007",0,0
2022,8,"41061",0,0
2022,8,"41011",0,0
2022,8,"41021",0,0
2022,8,"41059",0,0
2022,8,"41049",0,0
2022,8,"41019",0,0
2022,8,"41009",0,0
2022,8,"41005",0,0
2022,8,"41037",0,0
2022,8,"41065",0,0
2022,8,"41051",0,0
2022,8,"41045",0,0
2022,8,"41043",0,0
2022,8,"41013",0,0
2022,8,"41063",0,0
2022,8,"41057",0,0
2022,8,"41069",0,0
2022,8,"41071",0,0
2022,8,"41033",0,0
2022,8,"41039",0,0
2022,8,"41029",0,0
2022,8,"42073",0,0
2022,8,"42027",0,0
2022,8,"42031",0,0
2022,8,"42009",0,0
2022,8,"42049",0,0
2022,8,"42035",0,0
2022,8,"42113",0,0
2022,8,"42039",0,0
2022,8,"42019",0,0
2022,8,"42089",0,0
2022,8,"42053",0,0
2022,8,"42057",0,0
2022,8,"42033",0,0
2022,8,"42021",0,0
2022,8,"42051",0,0
2022,8,"42105",0,0
2022,8,"42081",0,0
2022,8,"42083",0,0
2022,8,"42085",0,0
2022,8,"42047",0,0
2022,8,"42063",0,0
2022,8,"42013",0,0
2022,8,"42093",0,0
2022,8,"42003",0,0
2022,8,"42005",0,0
2022,8,"42111",0,0
2022,8,"42015",0,0
2022,8,"42059",0,0
2022,8,"42117",0,0
2022,8,"42119",0,0
2022,8,"42065",0,0
2022,8,"42109",0,0
2022,8,"42023",0,0
2022,8,"42123",0,0
2022,8,"42097",0,0
2022,8,"42125",0,0
2022,8,"42133",0,0
2022,8,"42121",0,0
2022,8,"42129",0,0
2022,8,"45057",0,0
2022,8,"45055",0,0
2022,8,"   NA",-2,0
2022,8,"46083",0,0
2022,8,"46099",0,0
2022,8,"47037",0,0
2022,8,"48113",3,-1
2022,8,"48141",-3,-3
2022,8,"48029",2,-4
2022,8,"48439",-1,1
2022,8,"48453",0,0
2022,8,"48003",0,0
2022,8,"48001",0,0
2022,8,"49043",0,0
2022,8,"49053",0,0
2022,8,"49055",0,0
2022,8,"49017",0,0
2022,8,"49027",0,0
2022,8,"49041",0,0
2022,8,"49015",0,0
2022,8,"49023",0,0
2022,8,"49057",0,0
2022,8,"49033",0,0
2022,8,"49013",0,0
2022,8,"49025",0,0
2022,8,"49039",0,0
2022,8,"49003",0,0
2022,8,"49037",0,0
2022,8,"49029",0,0
2022,8,"49051",0,0
2022,8,"49021",0,0
2022,8,"49005",0,0
2022,8,"49007",0,0
2022,8,"49011",0,0
2022,8,"49019",0,0
2022,8,"49045",0,0
2022,8,"49049",0,0
2022,8,"49035",0,0
2022,8,"49009",0,0
2022,8,"49047",0,0
2022,8,"49001",0,0
2022,8,"49031",0,0
2022,8,"51095",0,0
2022,8,"51131",0,0
2022,8,"51810",0,0
2022,8,"51510",0,0
2022,8,"51175",0,0
2022,8,"51740",0,0
2022,8,"51800",0,0
2022,8,"51013",0,0
2022,8,"51059",0,0
2022,8,"51600",0,0
2022,8,"51187",0,0
2022,8,"51107",0,0
2022,8,"51153",0,0
2022,8,"51683",0,0
2022,8,"51685",0,0
2022,8,"51610",0,0
2022,8,"51001",0,0
2022,8,"51760",0,0
2022,8,"51550",0,0
2022,8,"51620",0,0
2022,8,"51650",0,0
2022,8,"51093",0,0
2022,8,"51700",0,0
2022,8,"51710",0,0
2022,8,"51735",0,0
2022,8,"51199",0,0
2022,8,"51830",0,0
2022,8,"53023",0,0
2022,8,"53043",0,0
2022,8,"53051",0,0
2022,8,"53059",0,0
2022,8,"53065",0,0
2022,8,"53069",0,0
2022,8,"53075",0,0
2022,8,"53033",0,0
2022,8,"53005",0,0
2022,8,"53021",0,0
2022,8,"53017",0,0
2022,8,"53001",0,0
2022,8,"53011",0,0
2022,8,"53015",0,0
2022,8,"53025",0,0
2022,8,"53027",0,0
2022,8,"53029",0,0
2022,8,"53031",0,0
2022,8,"53035",0,0
2022,8,"53037",0,0
2022,8,"53039",0,0
2022,8,"53041",0,0
2022,8,"53045",0,0
2022,8,"53047",0,0
2022,8,"53049",0,0
2022,8,"53053",0,0
2022,8,"53055",0,0
2022,8,"53057",0,0
2022,8,"53061",0,0
2022,8,"53063",0,0
2022,8,"53067",0,0
2022,8,"53071",0,0
2022,8,"53073",0,0
2022,8,"53003",0,0
2022,8,"53013",0,0
2022,8,"53019",0,0
2022,8,"53009",0,0
2022,8,"53007",0,0
2022,8,"53077",0,0
2022,8,"54061",0,0
2022,8,"54003",0,0
2022,8,"54035",0,0
2022,8,"54069",0,0
2022,8,"54039",0,0
2022,8,"54033",0,0
2022,8,"54037",0,0
2022,8,"54049",0,0
2023,8,"01077",0,0
2023,8,"28051",0,0
2023,8,"28099",0,0
2023,8,"18177",0,0
2023,8,"01073",0,0
2023,8,"28061",0,0
2023,8,"04013",1,1
2023,8,"04005",4,0
2023,8,"04019",7,-1
2023,8,"04015",1,-1
2023,8,"06025",-4,-14
2023,8,"06115",1,1
2023,8,"06045",41,-17
2023,8,"06015",2,-16
2023,8,"06003",4,-4
2023,8,"06073",59,-65
2023,8,"06055",1,-5
2023,8,"06041",39,-35
2023,8,"06001",6,-56
2023,8,"06083",0,-2
2023,8,"06079",0,0
2023,8,"06059",7,-19
2023,8,"06009",2,-4
2023,8,"06019",22,-22
2023,8,"06091",1,1
2023,8,"06101",1,1
2023,8,"06109",13,-21
2023,8,"06013",9,-39
2023,8,"06113",4,-2
2023,8,"06063",-2,-6
2023,8,"06051",16,-18
2023,8,"06071",3,-1
2023,8,"06037",25,-29
2023,8,"06039",9,-19
2023,8,"06033",24,-26
2023,8,"06095",2,-2
2023,8,"06067",2,-14
2023,8,"06111",10,-30
2023,8,"06087",2,-2
2023,8,"06027",8,-4
2023,8,"06047",12,-20
2023,8,"06053",5,-1
2023,8,"06065",1,-3
2023,8,"06081",11,-27
2023,8,"06085",5,-5
2023,8,"06099",5,-3
2023,8,"06031",4,-2
2023,8,"06029",10,-6
2023,8,"06023",-5,-7
2023,8,"06097",4,-4
2023,8,"06077",3,-5
2023,8,"06061",0,0
2023,8,"06017",-1,-1
2023,8,"06005",7,-7
2023,8,"06069",2,-4
2023,8,"06057",2,-2
2023,8,"06011",9,-1
2023,8,"06043",3,-7
2023,8,"06021",11,-15
2023,8,"06007",5,-1
2023,8,"06035",0,0
2023,8,"06093",0,0
2023,8,"06105",0,0
2023,8,"66000",0,-16
2023,8,"06107",0,0
2023,8,"06089",0,0
2023,8,"08031",4,-4
2023,8,"12086",1,-1
2023,8,"12099",14,-20
2023,8,"12011",14,-40
2023,8,"12001",NA,-22
2023,8,"12131",0,0
2023,8,"12117",2,0
2023,8,"12103",1,1
2023,8,"12057",1,1
2023,8,"12083",1,1
2023,8,"12073",1,1
2023,8,"12095",1,1
2023,8,"13135",4,0
2023,8,"13089",37,-35
2023,8,"13129",7,-7
2023,8,"13057",12,-14
2023,8,"13063",9,-11
2023,8,"13121",8,-8
2023,8,"13067",1,-1
2023,8,"16001",1,-1
2023,8,"16039",1,-1
2023,8,"16015",1,-1
2023,8,"16085",1,-1
2023,8,"17087",0,0
2023,8,"17019",0,0
2023,8,"17139",0,0
2023,8,"17055",0,0
2023,8,"17141",0,0
2023,8,"17061",0,0
2023,8,"17003",0,0
2023,8,"17175",0,0
2023,8,"17121",0,0
2023,8,"17047",0,0
2023,8,"17021",0,0
2023,8,"17119",0,0
2023,8,"17147",0,0
2023,8,"17079",0,0
2023,8,"17143",0,0
2023,8,"17071",0,0
2023,8,"17053",0,0
2023,8,"17035",0,0
2023,8,"17183",0,0
2023,8,"17107",0,0
2023,8,"17115",0,0
2023,8,"17029",0,0
2023,8,"17161",0,0
2023,8,"17095",0,0
2023,8,"17037",0,0
2023,8,"17201",0,0
2023,8,"17189",0,0
2023,8,"17007",0,0
2023,8,"17199",0,0
2023,8,"17153",0,0
2023,8,"17059",0,0
2023,8,"17193",0,0
2023,8,"17163",0,0
2023,8,"17083",0,0
2023,8,"17069",0,0
2023,8,"17041",0,0
2023,8,"17011",0,0
2023,8,"17031",14,-18
2023,8,"17081",0,0
2023,8,"17093",0,0
2023,8,"17045",0,0
2023,8,"17101",0,0
2023,8,"17145",0,0
2023,8,"17005",0,0
2023,8,"17033",0,0
2023,8,"17177",0,0
2023,8,"17173",0,0
2023,8,"17077",0,0
2023,8,"17131",0,0
2023,8,"17065",0,0
2023,8,"17165",0,0
2023,8,"17023",0,0
2023,8,"17111",0,0
2023,8,"17127",0,0
2023,8,"17067",0,0
2023,8,"17185",0,0
2023,8,"17085",0,0
2023,8,"17103",0,0
2023,8,"17113",0,0
2023,8,"17157",0,0
2023,8,"17195",0,0
2023,8,"17089",0,0
2023,8,"17187",0,0
2023,8,"17075",0,0
2023,8,"17117",0,0
2023,8,"17151",0,0
2023,8,"17123",0,0
2023,8,"17073",0,0
2023,8,"17017",0,0
2023,8,"17191",0,0
2023,8,"17155",0,0
2023,8,"48123",0,0
2023,8,"17043",0,0
2023,8,"17197",0,0
2023,8,"17091",0,0
2023,8,"17135",0,0
2023,8,"17203",0,0
2023,8,"17171",0,0
2023,8,"17099",0,0
2023,8,"17129",0,0
2023,8,"17179",0,0
2023,8,"17051",0,0
2023,8,"17125",0,0
2023,8,"17137",0,0
2023,8,"17167",0,0
2023,8,"17159",0,0
2023,8,"17181",0,0
2023,8,"17063",0,0
2023,8,"17015",0,0
2023,8,"17001",0,0
2023,8,"17049",0,0
2023,8,"17109",0,0
2023,8,"17105",0,0
2023,8,"17013",0,0
2023,8,"17027",0,0
2023,8,"17025",0,0
2023,8,"17149",0,0
2023,8,"17009",0,0
2023,8,"17133",0,0
2023,8,"17169",0,0
2023,8,"17097",0,0
2023,8,"17057",0,0
2023,8,"42061",0,0
2023,8,"36073",-2,-2
2023,8,"36117",-2,-2
2023,8,"36035",-2,-2
2023,8,"42041",0,0
2023,8,"42071",0,0
2023,8,"36023",-2,-2
2023,8,"36097",-2,-2
2023,8,"18089",0,0
2023,8,"42101",0,0
2023,8,"42075",0,0
2023,8,"19113",0,0
2023,8,"42091",0,0
2023,8,"36017",-2,-2
2023,8,"42011",0,0
2023,8,"42037",0,0
2023,8,"18017",0,0
2023,8,"36007",-2,-2
2023,8,"36011",-2,-2
2023,8,"23031",0,0
2023,8,"18097",0,0
2023,8,"19013",0,0
2023,8,"42087",0,0
2023,8,"42099",0,0
2023,8,"42095",0,0
2023,8,"42025",0,0
2023,8,"42079",0,0
2023,8,"36065",-2,-2
2023,8,"36123",-2,-2
2023,8,"36069",-2,-2
2023,8,"18151",-2,-2
2023,8,"42069",0,0
2023,8,"36025",-2,-2
2023,8,"36037",-2,-2
2023,8,"36053",-2,-2
2023,8,"36077",-2,-2
2023,8,"36057",-2,-2
2023,8,"36015",-2,-2
2023,8,"42055",0,0
2023,8,"36107",-2,-2
2023,8,"36101",-2,-2
2023,8,"42029",0,0
2023,8,"42043",0,0
2023,8,"42017",0,0
2023,8,"42115",0,0
2023,8,"36121",-2,-2
2023,8,"42045",0,0
2023,8,"42001",0,0
2023,8,"18105",0,0
2023,8,"42067",0,0
2023,8,"42007",0,0
2023,8,"18081",0,0
2023,8,"42127",0,0
2023,8,"42103",0,0
2023,8,"18039",0,0
2023,8,"42107",0,0
2023,8,"19153",0,0
2023,8,"36067",-2,-2
2023,8,"42077",0,0
2023,8,"19049",0,0
2023,8,"42131",0,0
2023,8,"36051",-2,-2
2023,8,"36075",-2,-2
2023,8,"36109",-2,-2
2023,8,"36099",-2,-2
2023,8,"19169",0,0
2023,8,"36043",-2,-2
2023,8,"36055",-2,-2
2023,8,"19005",0,0
2023,8,"19051",0,0
2023,8,"19115",0,0
2023,8,"19033",0,0
2023,8,"19043",0,0
2023,8,"19109",0,0
2023,8,"19193",0,0
2023,8,"19191",0,0
2023,8,"19167",0,0
2023,8,"19019",0,0
2023,8,"19095",0,0
2023,8,"19105",0,0
2023,8,"19035",0,0
2023,8,"19075",0,0
2023,8,"19041",0,0
2023,8,"19045",0,0
2023,8,"19157",0,0
2023,8,"19101",0,0
2023,8,"19077",0,0
2023,8,"19061",0,0
2023,8,"19029",0,0
2023,8,"19069",0,0
2023,8,"19121",0,0
2023,8,"19067",0,0
2023,8,"19025",0,0
2023,8,"19183",0,0
2023,8,"19111",0,0
2023,8,"19175",0,0
2023,8,"19123",0,0
2023,8,"19011",0,0
2023,8,"19055",0,0
2023,8,"19017",0,0
2023,8,"19137",0,0
2023,8,"19149",0,0
2023,8,"19059",0,0
2023,8,"19065",0,0
2023,8,"19079",0,0
2023,8,"19001",0,0
2023,8,"19171",0,0
2023,8,"19125",0,0
2023,8,"19145",0,0
2023,8,"19185",0,0
2023,8,"19139",0,0
2023,8,"19089",0,0
2023,8,"19181",0,0
2023,8,"19195",0,0
2023,8,"19131",0,0
2023,8,"19163",0,0
2023,8,"19057",0,0
2023,8,"19143",0,0
2023,8,"19165",0,0
2023,8,"19021",0,0
2023,8,"19023",0,0
2023,8,"19015",0,0
2023,8,"19197",0,0
2023,8,"19071",0,0
2023,8,"19103",0,0
2023,8,"19031",0,0
2023,8,"19151",0,0
2023,8,"19107",0,0
2023,8,"19053",0,0
2023,8,"19085",0,0
2023,8,"19027",0,0
2023,8,"19047",0,0
2023,8,"19063",0,0
2023,8,"19073",0,0
2023,8,"19159",0,0
2023,8,"19187",0,0
2023,8,"19127",0,0
2023,8,"19129",0,0
2023,8,"19083",0,0
2023,8,"19173",0,0
2023,8,"19099",0,0
2023,8,"19155",0,0
2023,8,"19097",0,0
2023,8,"19119",0,0
2023,8,"19009",0,0
2023,8,"19039",0,0
2023,8,"19141",0,0
2023,8,"19189",0,0
2023,8,"19091",0,0
2023,8,"19117",0,0
2023,8,"19093",0,0
2023,8,"19179",0,0
2023,8,"19007",0,0
2023,8,"19135",0,0
2023,8,"19147",0,0
2023,8,"19081",0,0
2023,8,"19177",0,0
2023,8,"19161",0,0
2023,8,"19133",0,0
2023,8,"19037",0,0
2023,8,"19087",0,0
2023,8,"19003",0,0
2023,8,"20045",2,-8
2023,8,"20091",8,-10
2023,8,"20209",5,-5
2023,8,"20027",1,1
2023,8,"20103",2,-4
2023,8,"23013",0,0
2023,8,"31015",1,-1
2023,8,"23015",0,0
2023,8,"31017",1,-1
2023,8,"23005",0,0
2023,8,"31031",1,-1
2023,8,"31139",1,-1
2023,8,"31149",1,-1
2023,8,"31003",1,-1
2023,8,"31089",1,-1
2023,8,"31103",1,-1
2023,8,"23027",0,0
2023,8,"23023",0,0
2023,8,"23009",0,0
2023,8,"24021",-1,-5
2023,8,"24510",16,-14
2023,8,"24031",6,-12
2023,8,"24033",9,-17
